2108.000000,639.000000
2097.000000,617.000000
2115.000000,619.000000
2105.000000,769.000000
2115.000000,708.000000
2228.000000,803.000000
2276.000000,691.000000
2211.000000,732.000000
2271.000000,724.000000
2301.000000,739.000000
2303.000000,810.000000
2286.000000,813.000000
2312.000000,794.000000
2322.000000,693.000000
2396.000000,744.000000
2450.000000,884.000000
2429.000000,797.000000
2472.000000,922.000000
2460.000000,794.000000
2482.000000,869.000000
2464.000000,867.000000
2495.000000,860.000000
2559.000000,740.000000
2535.000000,961.000000
2535.000000,845.000000
2901.000000,873.000000
2307.000000,668.000000
2091.000000,732.000000
2133.000000,637.000000
2137.000000,750.000000
2307.000000,774.000000
2651.000000,850.000000
2681.000000,875.000000
2722.000000,952.000000
2847.000000,985.000000
2747.000000,919.000000
2885.000000,841.000000
2832.000000,843.000000
2768.000000,866.000000
2842.000000,941.000000
2887.000000,1008.000000
3009.000000,991.000000
2976.000000,1204.000000
2922.000000,1237.000000
2952.000000,899.000000
2952.000000,850.000000
3013.000000,882.000000
3015.000000,1223.000000
3030.000000,1102.000000
3046.000000,1046.000000
3085.000000,1116.000000
3075.000000,1038.000000
3096.000000,1081.000000
3115.000000,1055.000000
3112.000000,1120.000000
3128.000000,1084.000000
3285.000000,1092.000000
3276.000000,1208.000000
3269.000000,1210.000000
3266.000000,1405.000000
3305.000000,1194.000000
3526.000000,1284.000000
3347.000000,1242.000000
3328.000000,1261.000000
3264.000000,1294.000000
3388.000000,1261.000000
3385.000000,1447.000000
3510.000000,1366.000000
3463.000000,1356.000000
3595.000000,1265.000000
3430.000000,1277.000000
3583.000000,1231.000000
3515.000000,1375.000000
3552.000000,1213.000000
3554.000000,1406.000000
3609.000000,1429.000000
3887.000000,1319.000000
3691.000000,1434.000000
3673.000000,1357.000000
3713.000000,1386.000000
3730.000000,1446.000000
3691.000000,1373.000000
3734.000000,1480.000000
3779.000000,1709.000000
3771.000000,1416.000000
3805.000000,1484.000000
4099.000000,1588.000000
4034.000000,1400.000000
3953.000000,1551.000000
4405.000000,1887.000000
4494.000000,1979.000000
4526.000000,1902.000000
4958.000000,1740.000000
4518.000000,1653.000000
4136.000000,1584.000000
4114.000000,1591.000000
4085.000000,1624.000000
4095.000000,1639.000000
4145.000000,1734.000000
4129.000000,1865.000000
4349.000000,1630.000000
4670.000000,1798.000000
4292.000000,1684.000000
6871.000000,1683.000000
4277.000000,1740.000000
4280.000000,1535.000000
3798.000000,1600.000000
4374.000000,1853.000000
4880.000000,2057.000000
5207.000000,2324.000000
5837.000000,2712.000000
5372.000000,2143.000000
4455.000000,1911.000000
4502.000000,1663.000000
4635.000000,1751.000000
4574.000000,1872.000000
4582.000000,1656.000000
4601.000000,1826.000000
4594.000000,1540.000000
4567.000000,1818.000000
4548.000000,1598.000000
4587.000000,1699.000000
4680.000000,2019.000000
4694.000000,1621.000000
4721.000000,1739.000000
4729.000000,1858.000000
4722.000000,1928.000000
4792.000000,1768.000000
5030.000000,1804.000000
4788.000000,1862.000000
4858.000000,1626.000000
4899.000000,2050.000000
4943.000000,1743.000000
4858.000000,1765.000000
4991.000000,1810.000000
4933.000000,1838.000000
4938.000000,1667.000000
4978.000000,1848.000000
5059.000000,1751.000000
4989.000000,1762.000000
5085.000000,1924.000000
5088.000000,2036.000000
5232.000000,1885.000000
5190.000000,2054.000000
5173.000000,1811.000000
5171.000000,2162.000000
5213.000000,1633.000000
5221.000000,2112.000000
5291.000000,1905.000000
5298.000000,2304.000000
5727.000000,1988.000000
5358.000000,1840.000000
5424.000000,1987.000000
5360.000000,1891.000000
5381.000000,1812.000000
5460.000000,1935.000000
5698.000000,1969.000000
5521.000000,1984.000000
5861.000000,2290.000000
5699.000000,2192.000000
5658.000000,2152.000000
5645.000000,2079.000000
5575.000000,2314.000000
5635.000000,2275.000000
5674.000000,2156.000000
5594.000000,2289.000000
5605.000000,2058.000000
5891.000000,2147.000000
5943.000000,2082.000000
5895.000000,2364.000000
5997.000000,2181.000000
5889.000000,2040.000000
5882.000000,2179.000000
5890.000000,1879.000000
5997.000000,2084.000000
6058.000000,2213.000000
6112.000000,1985.000000
6028.000000,2261.000000
5963.000000,2241.000000
5153.000000,1768.000000
4566.000000,1950.000000
6518.000000,2034.000000
4582.000000,1864.000000
4595.000000,1915.000000
4630.000000,1763.000000
4638.000000,1846.000000
4613.000000,1811.000000
4690.000000,1844.000000
4670.000000,1888.000000
4716.000000,1961.000000
4720.000000,2123.000000
4718.000000,2541.000000
7411.000000,2787.000000
6473.000000,2263.000000
6502.000000,2603.000000
6684.000000,2608.000000
6626.000000,2308.000000
6552.000000,2451.000000
6616.000000,3492.000000
6680.000000,2729.000000
6580.000000,2603.000000
6619.000000,2193.000000
6927.000000,2502.000000
6707.000000,2708.000000
6777.000000,2424.000000
6636.000000,2561.000000
6945.000000,2487.000000
6767.000000,2723.000000
6868.000000,2502.000000
6817.000000,2658.000000
6795.000000,2966.000000
6895.000000,2583.000000
6777.000000,2773.000000
7058.000000,2948.000000
6940.000000,2579.000000
7263.000000,2458.000000
7076.000000,2800.000000
7146.000000,2621.000000
7527.000000,2477.000000
7155.000000,2675.000000
7145.000000,2655.000000
7176.000000,2702.000000
7538.000000,3059.000000
7211.000000,2986.000000
7163.000000,2613.000000
7500.000000,2480.000000
7397.000000,2620.000000
7432.000000,2645.000000
7468.000000,2859.000000
7478.000000,2578.000000
7583.000000,2374.000000
7461.000000,2930.000000
7404.000000,2770.000000
7573.000000,2987.000000
8030.000000,2874.000000
7897.000000,2911.000000
7664.000000,2758.000000
7696.000000,2980.000000
7745.000000,3083.000000
7849.000000,2768.000000
7855.000000,2276.000000
7742.000000,2605.000000
7766.000000,3137.000000
7817.000000,2811.000000
8116.000000,3162.000000
8032.000000,3190.000000
7942.000000,3004.000000
7978.000000,2987.000000
8299.000000,2605.000000
8166.000000,2591.000000
8019.000000,2737.000000
8031.000000,3111.000000
8037.000000,3070.000000
8180.000000,3039.000000
8324.000000,2908.000000
8196.000000,2948.000000
8424.000000,3343.000000
8358.000000,3223.000000
8262.000000,3455.000000
8280.000000,3223.000000

